"uuid","Fully specified name:fr","Fully specified name:en","Data class","Data type","Same as mappings","_version:1","_order:1150"
"93ee09f3-693f-428d-a8d1-cf31133e2fae","Autres infections à Mycobacterium","Other mycobacterial infections","Diagnosis","N/A","ICD 10 - WHO:A31.8",,
"2d9b2586-083a-4c3f-87dc-e88da32d610d","Infection à Mycobacterium, sans précision","Mycobacterial infection, unspecified","Diagnosis","N/A","ICD 10 - WHO:A31.9",,
"ca802cc4-6d66-4af9-b8e7-94a6cda3e2ab","Listériose cutanée","Cutaneous listeriosis","Diagnosis","N/A","ICD 10 - WHO:A32.0",,
"527ec8d8-3b94-4e38-8bd6-4bdd1eea4f18","†Méningite et méningo-encéphalite listériennes","†Listerial meningitis and meningoencephalitis","Diagnosis","N/A","ICD 10 - WHO:A32.1",,
"0337704f-bdab-448d-9064-871271d34faf","Septicémie listérienne","Listerial sepsis","Diagnosis","N/A","ICD 10 - WHO:A32.7",,
"815eb67e-f70d-4bfa-9e13-de9f1cb656d8","Autres formes de listériose","Other forms of listeriosis","Diagnosis","N/A","ICD 10 - WHO:A32.8",,
"cba4bef3-8b91-4fb5-9058-68f2ccfd6a79","Listériose, sans précision","Listeriosis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A32.9",,
"493bac4e-47ef-4ce4-8433-de74c5f86fbf","Diphtérie pharyngée","Pharyngeal diphtheria","Diagnosis","N/A","ICD 10 - WHO:A36.0",,
"1ff45fa9-c4c6-4c60-878a-2703650eeeec","Diphtérie rhinopharyngée","Nasopharyngeal diphtheria","Diagnosis","N/A","ICD 10 - WHO:A36.1",,
"c89455d6-a661-4491-a9ae-72398b8185a1","Diphtérie laryngée","Laryngeal diphtheria","Diagnosis","N/A","ICD 10 - WHO:A36.2",,
"3cc86ba0-d81a-4800-af53-a0f7b9f96ba2","Diphtérie cutanée","Cutaneous diphtheria","Diagnosis","N/A","ICD 10 - WHO:A36.3",,
"5f1593e5-63a7-447a-be3d-67826dd7a186","Autres formes de diphtérie","Other diphtheria","Diagnosis","N/A","ICD 10 - WHO:A36.8",,
"2bfec8ad-6533-4fcd-bbe3-27d18b48519a","Diphtérie, sans précision","Diphtheria, unspecified","Diagnosis","N/A","ICD 10 - WHO:A36.9",,
"4468ac42-d29c-4295-b426-e60d6ed90849","Coqueluche à Bordetella pertussis","Whooping cough due to Bordetella pertussis","Diagnosis","N/A","ICD 10 - WHO:A37.0",,
"4f10adb9-c276-41ac-8558-d1dd840b58a1","Coqueluche à Bordetella parapertussis","Whooping cough due to Bordetella parapertussis","Diagnosis","N/A","ICD 10 - WHO:A37.1",,
"0a86e612-bd33-4d1d-ac95-8c4b01106556","Coqueluche due à d'autres espèces de Bordetella","Whooping cough due to other Bordetella species","Diagnosis","N/A","ICD 10 - WHO:A37.8",,
"3ede43f7-a69a-4930-aba5-4a377d7da5a6","Coqueluche, sans précision","Whooping cough, unspecified","Diagnosis","N/A","ICD 10 - WHO:A37.9",,
"e4b522c1-2d4b-400e-a2c7-88f317104d12","†Méningite à méningocoques (G01*)","†Meningococcal meningitis (G01*)","Diagnosis","N/A","ICD 10 - WHO:A39.0",,
"08a27842-f70d-4587-8165-6c2d17cdfbc3","†Syndrome de Waterhouse-Friderichsen (E35.1*)","†Waterhouse-Friderichsen syndrome (E35.1*)","Diagnosis","N/A","ICD 10 - WHO:A39.1",,
"445b2ef2-81fa-4862-a827-11413c079e76","Méningococcémie aiguë","Acute meningococcaemia","Diagnosis","N/A","ICD 10 - WHO:A39.2",,
"37a726fe-a7f9-4852-babd-523da62199db","Méningococcémie chronique","Chronic meningococcaemia","Diagnosis","N/A","ICD 10 - WHO:A39.3",,
"8e587583-b0a3-4a83-beba-7be047fc17a2","Méningococcémie, sans précision","Meningococcaemia, unspecified","Diagnosis","N/A","ICD 10 - WHO:A39.4",,
"fe2f2618-0113-4408-8e03-b38bcc32c763","†Cardite à méningocoques","†Meningococcal heart disease","Diagnosis","N/A","ICD 10 - WHO:A39.5",,
"6355dbf5-493f-4f52-864d-50b9385be877","Autres infections à méningocoques","Other meningococcal infections","Diagnosis","N/A","ICD 10 - WHO:A39.8",,
"2d54e708-d03d-4c29-9085-660b8db49e67","Infection méningococcique, sans précision","Meningococcal infection, unspecified","Diagnosis","N/A","ICD 10 - WHO:A39.9",,
"e977a739-7244-42cc-982a-ef89482c050c","Septicémie à streptocoques, groupe A","Sepsis due to streptococcus, group A","Diagnosis","N/A","ICD 10 - WHO:A40.0",,
"c914a884-9ba5-43a7-ba78-94d8bc9ae00c","Septicémie à streptocoques, groupe B","Sepsis due to streptococcus, group B","Diagnosis","N/A","ICD 10 - WHO:A40.1",,
"4ee70e84-5f5e-4213-83e2-a4c6c912e51e","Septicémie à streptocoques, groupe D","Sepsis due to streptococcus, group D","Diagnosis","N/A","ICD 10 - WHO:A40.2",,
"4684d8f5-5fb0-4c56-8a9d-d386de1d1c52","Septicémie à Streptococcus pneumoniae","Sepsis due to Streptococcus pneumoniae","Diagnosis","N/A","ICD 10 - WHO:A40.3",,
"ec5d0fcc-2f88-4ffb-afc7-cc7f26734b46","Autres septicémies à streptocoques","Other streptococcal sepsis","Diagnosis","N/A","ICD 10 - WHO:A40.8",,
"010b4c7b-c703-4d8a-9113-184b7e3c7b25","Septicémie à streptocoques, sans précision","Streptococcal sepsis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A40.9",,
"e0fdee06-abbf-472b-bba5-f88f9a0a2c29","Septicémie à staphylocoques dorés","Sepsis due to Staphylococcus aureus","Diagnosis","N/A","ICD 10 - WHO:A41.0",,
"5bf9efe8-5c69-43ad-81b8-a4d9cc1c8e04","Septicémie à d'autres staphylocoques précisés","Sepsis due to other specified staphylococcus","Diagnosis","N/A","ICD 10 - WHO:A41.1",,
"9ca6c07c-7da3-400e-ad33-b3d65977ae72","Septicémie à staphylocoques non précisés","Sepsis due to unspecified staphylococcus","Diagnosis","N/A","ICD 10 - WHO:A41.2",,
"e172e1d6-064f-4796-8a6b-8b82578b3274","Septicémie à Haemophilus influenzae","Sepsis due to Haemophilus influenzae","Diagnosis","N/A","ICD 10 - WHO:A41.3",,
"8d70fe90-5b04-4939-8ca4-d192b48dc820","Septicémie à micro-organismes anaérobies","Sepsis due to anaerobes","Diagnosis","N/A","ICD 10 - WHO:A41.4",,
"ad54c393-1f64-4b66-9397-320b72e3f3bb","Septicémie à d'autres micro-organismes Gram négatif","Sepsis due to other Gram-negative organisms","Diagnosis","N/A","ICD 10 - WHO:A41.5",,
"385e5044-00c4-4023-8423-553ede1844fa","Autres septicémies précisées","Other specified sepsis","Diagnosis","N/A","ICD 10 - WHO:A41.8",,
"0a04bb6a-c66f-4176-9912-aacbb870068d","Septicémie, sans précision","Sepsis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A41.9",,
"4ee87a54-b95e-4c0b-9433-da2cd37c7b6a","Actinomycose pulmonaire","Pulmonary actinomycosis","Diagnosis","N/A","ICD 10 - WHO:A42.0",,
"3741a49d-ee4f-44b9-870d-5e8fc45ca907","Actinomycose abdominale","Abdominal actinomycosis","Diagnosis","N/A","ICD 10 - WHO:A42.1",,
"9f330383-0e22-478c-af60-e1041ef53a3f","Actinomycose cervico-faciale","Cervicofacial actinomycosis","Diagnosis","N/A","ICD 10 - WHO:A42.2",,
"5691b0c9-4af3-48c3-b47f-0916dfbfd984","Septicémie actinomycosique","Actinomycotic sepsis","Diagnosis","N/A","ICD 10 - WHO:A42.7",,
"cd966b2d-9605-4341-ab72-be37e4fa8913","Autres formes d'actinomycose","Other forms of actinomycosis","Diagnosis","N/A","ICD 10 - WHO:A42.8",,
"1f4d268c-a03a-4f12-a26b-3836662149f1","Actinomycose, sans précision","Actinomycosis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A42.9",,
"a31437e7-c8cf-4655-8336-4e6bdc022e2c","Nocardiose pulmonaire","Pulmonary nocardiosis","Diagnosis","N/A","ICD 10 - WHO:A43.0",,
"d84c8113-fadd-4d31-bf42-c6128b748129","Nocardiose cutanée","Cutaneous nocardiosis","Diagnosis","N/A","ICD 10 - WHO:A43.1",,
"4dd003e9-d927-4279-bbfd-5ccc1cee7ea7","Autres formes de nocardiose","Other forms of nocardiosis","Diagnosis","N/A","ICD 10 - WHO:A43.8",,
"c51d0794-e91c-4c5c-96ee-b4c296d75488","Nocardiose, sans précision","Nocardiosis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A43.9",,
"babd5cbd-8f56-4329-9511-5ffb84ce6ec3","Bartonellose généralisée","Systemic bartonellosis","Diagnosis","N/A","ICD 10 - WHO:A44.0",,
"4fae6cb3-a810-4b22-802c-e31ec033975f","Bartonellose cutanée et cutanéo-muqueuse","Cutaneous and mucocutaneous bartonellosis","Diagnosis","N/A","ICD 10 - WHO:A44.1",,
"3b7f4617-e27c-4eba-85af-271445d8d06e","Autres formes de bartonellose","Other forms of bartonellosis","Diagnosis","N/A","ICD 10 - WHO:A44.8",,
"f7e1d54a-b1e2-4b25-9acc-07739c8cdd61","Bartonellose, sans précision","Bartonellosis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A44.9",,
"5bc38ee6-707d-45d0-a8fa-4ea0ec5938e5","Gangrène gazeuse","Gas gangrene","Diagnosis","N/A","ICD 10 - WHO:A48.0",,
"b279ed85-c983-4494-a5c4-834e46a891a1","Maladie des légionnaires","Legionnaires disease","Diagnosis","N/A","ICD 10 - WHO:A48.1",,
"ea645ecb-cc46-4f6a-80ec-eafec9333199","Maladie des légionnaires, sans signes pulmonaires [fièvre de Pontiac]","Nonpneumonic Legionnaires disease [Pontiac fever]","Diagnosis","N/A","ICD 10 - WHO:A48.2",,
"d835cc19-79af-40d5-905c-fb11f885f579","Syndrome du choc toxique","Toxic shock syndrome","Diagnosis","N/A","ICD 10 - WHO:A48.3",,
"12cac0e5-7b63-4987-a79b-30ba9efae817","Fièvre purpurique du Brésil","Brazilian purpuric fever","Diagnosis","N/A","ICD 10 - WHO:A48.4",,
"36aab3ba-1213-4680-9e49-460f453e1ebf","Autres maladies bactériennes précisées","Other specified bacterial diseases","Diagnosis","N/A","ICD 10 - WHO:A48.8",,
"c1b0d95a-0baf-4c27-a1d5-7b9c5b78b281","Infection à staphylocoques, sans précision","Staphylococcal infection, unspecified site","Diagnosis","N/A","ICD 10 - WHO:A49.0",,
"63e7207d-51d2-40d2-83a4-c0c79b5e9602","Infection à streptocoques, sans précision","Streptococcal and enterococcal infection, unspecified site","Diagnosis","N/A","ICD 10 - WHO:A49.1",,
"fcd5dd02-a6d1-4f7e-a2ef-884da94fedb2","Infection à Haemophilus influenzae, sans précision","Haemophilus influenzae infection, unspecified site","Diagnosis","N/A","ICD 10 - WHO:A49.2",,
"b5cb56ab-0aca-49ca-a9aa-46d2a96b5d0a","Infection à Mycoplasma, sans précision","Mycoplasma infection, unspecified site","Diagnosis","N/A","ICD 10 - WHO:A49.3",,
"4022abca-04bc-4832-be08-7e487ad0314b","Autres infections bactériennes, siège non précisé","Other bacterial infections of unspecified site","Diagnosis","N/A","ICD 10 - WHO:A49.8",,
"e5e14e0e-6d54-43bd-85d6-b1e465ed7bc4","Infection bactérienne, sans précision","Bacterial infection, unspecified","Diagnosis","N/A","ICD 10 - WHO:A49.9",,
"31320ef7-8f75-46ff-89e2-1e2858177170","Syphilis congénitale précoce, symptomatique","Early congenital syphilis, symptomatic","Diagnosis","N/A","ICD 10 - WHO:A50.0",,
"d22c31d2-de48-4bdf-ac24-7896eec5f93c","Syphilis congénitale précoce, latente","Early congenital syphilis, latent","Diagnosis","N/A","ICD 10 - WHO:A50.1",,
"114aa575-0df5-46c7-a0f5-ffc18cace8f7","Syphilis congénitale précoce, sans précision","Early congenital syphilis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A50.2",,
"4d7ad0f1-c824-41d4-94d1-3dd63cc8c3d7","Oculopathie syphilitique congénitale tardive","Late congenital syphilitic oculopathy","Diagnosis","N/A","ICD 10 - WHO:A50.3",,
"dfa6653d-5ba1-4b24-ada4-e607ac8833f9","Syphilis congénitale nerveuse tardive [neuro-syphilis juvénile]","Late congenital neurosyphilis [juvenile neurosyphilis]","Diagnosis","N/A","ICD 10 - WHO:A50.4",,
"d63e9167-9ff8-4b12-aac7-7c57d8ee6749","Autres formes tardives de syphilis congénitale, symptomatique","Other late congenital syphilis, symptomatic","Diagnosis","N/A","ICD 10 - WHO:A50.5",,
"cb701c0d-ef07-48d9-9001-490c9752de47","Syphilis congénitale tardive, latente","Late congenital syphilis, latent","Diagnosis","N/A","ICD 10 - WHO:A50.6",,
"835e32fa-3778-46e3-b0f7-f6fb133fe9f6","Syphilis congénitale tardive, sans précision","Late congenital syphilis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A50.7",,
"581d9e10-79a0-42bd-bfb5-5c944a0bd5f9","Syphilis congénitale, sans précision","Congenital syphilis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A50.9",,
"d3d4577f-8b3b-4883-8b70-b5402af3fb81","Syphilis génitale primaire","Primary genital syphilis","Diagnosis","N/A","ICD 10 - WHO:A51.0",,
"82bf0286-ce9a-4f48-9a9d-2c27c7bc2ae1","Syphilis anale primaire","Primary anal syphilis","Diagnosis","N/A","ICD 10 - WHO:A51.1",,
"4b9a3e5b-73d0-4832-8637-e74c339a3ac7","Syphilis primaire d'autres localisations","Primary syphilis of other sites","Diagnosis","N/A","ICD 10 - WHO:A51.2",,
"1c56b92a-bba8-43f1-8b4b-08b6d0f1b198","Syphilis secondaire de la peau et des muqueuses","Secondary syphilis of skin and mucous membranes","Diagnosis","N/A","ICD 10 - WHO:A51.3",,
"4ae96de9-b180-4f13-9010-e88d5298aa1e","Autres formes de syphilis secondaire","Other secondary syphilis","Diagnosis","N/A","ICD 10 - WHO:A51.4",,
"01875c24-9eb2-429e-b7ba-c7796720feed","Syphilis précoce, latente","Early syphilis, latent","Diagnosis","N/A","ICD 10 - WHO:A51.5",,
"3b259ff2-ea48-46aa-bc7d-5b2d2465147f","Syphilis précoce, sans précision","Early syphilis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A51.9",,
"2f6d6f8f-1669-4d7e-aa34-ee28ef07f73c","†Syphilis cardio-vasculaire","†Cardiovascular syphilis","Diagnosis","N/A","ICD 10 - WHO:A52.0",,
"1f808bb7-3eb0-42e9-8963-9af8341ed931","Syphilis nerveuse symptomatique","Symptomatic neurosyphilis","Diagnosis","N/A","ICD 10 - WHO:A52.1",,
"4628c2b4-2250-4739-b9e3-e872401677ef","Syphilis nerveuse asymptomatique","Asymptomatic neurosyphilis","Diagnosis","N/A","ICD 10 - WHO:A52.2",,
"ea1c7b84-b423-4bc4-b64e-7c140ea04d57","Syphilis nerveuse, sans précision","Neurosyphilis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A52.3",,
"37ae2ba5-8342-446b-a257-f3f2a28d6a59","Autres formes tardives de syphilis symptomatique","Other symptomatic late syphilis","Diagnosis","N/A","ICD 10 - WHO:A52.7",,
"fc73e859-7784-4770-93fe-06235ce695c7","Syphilis tardive, latente","Late syphilis, latent","Diagnosis","N/A","ICD 10 - WHO:A52.8",,
"ebd3c8b8-88c3-4109-bdb1-fe3af0f30ab1","Syphilis tardive, sans précision","Late syphilis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A52.9",,
"677fd08f-1300-4b19-8e68-c3ed37b6de81","Syphilis latente, non précisée précoce ou tardive","Latent syphilis, unspecified as early or late","Diagnosis","N/A","ICD 10 - WHO:A53.0",,
"917aee52-5cbf-4487-bcb7-881438b920b0","Syphilis, sans précision","Syphilis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A53.9",,
"51499fb5-7f77-478a-bab9-4d9c32ded87b","Infection gonococcique de la partie inférieure de l'appareil génito-urinaire, sans abcès périurétral ou des glandes annexes","Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess","Diagnosis","N/A","ICD 10 - WHO:A54.0",,
"45a0a83b-a2f3-49b6-8e71-a709e436a190","Infection gonococcique de la partie inférieure de l'appareil génito-urinaire, avec abcès périurétral et des glandes annexes","Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess","Diagnosis","N/A","ICD 10 - WHO:A54.1",,
"6b820e56-ded3-4eb3-a7ce-19ab15136405","Pelvipéritonite gonococcique et autres infections génito-urinaires gonococciques","Gonococcal pelviperitonitis and other gonococcal genitourinary infections","Diagnosis","N/A","ICD 10 - WHO:A54.2",,
"fd683519-7d1d-4fef-bc6c-2e5711508618","Infection gonococcique de l'œil","Gonococcal infection of eye","Diagnosis","N/A","ICD 10 - WHO:A54.3",,
"964fb16a-6842-4ae1-b576-4211ee192b9e","†Infection gonococcique du système ostéo-articulaire et des muscles","†Gonococcal infection of musculoskeletal system","Diagnosis","N/A","ICD 10 - WHO:A54.4",,
"16bb4e73-59a5-4d8a-9b21-9bea11662e6a","Pharyngite gonococcique","Gonococcal pharyngitis","Diagnosis","N/A","ICD 10 - WHO:A54.5",,
"b73daeef-904e-49d6-927e-0621e2155352","Infection gonococcique de l'anus et du rectum","Gonococcal infection of anus and rectum","Diagnosis","N/A","ICD 10 - WHO:A54.6",,
"aabb0bad-982d-4412-8ee1-5f1ca56d5073","Autres infections gonococciques","Other gonococcal infections","Diagnosis","N/A","ICD 10 - WHO:A54.8",,
"ee4a813a-8687-4bd6-8965-e4756e196da8","Infection gonococcique, sans précision","Gonococcal infection, unspecified","Diagnosis","N/A","ICD 10 - WHO:A54.9",,
"419961c6-40f7-475f-965a-10ee4fbe2769","Infection à Chlamydia de la partie inférieure de l'appareil génito-urinaire","Chlamydial infection of lower genitourinary tract","Diagnosis","N/A","ICD 10 - WHO:A56.0",,
"5e54afa6-04a0-4366-aefb-79830e55bea3","Infection à Chlamydia, pelvi-péritonéale et des autres organes génito-urinaires","Chlamydial infection of pelviperitoneum and other genitourinary organs","Diagnosis","N/A","ICD 10 - WHO:A56.1",,
"98ea5d77-e43a-40e1-8ff2-f9bbd0ddb662","Infection à Chlamydia de l'appareil génito-urinaire, sans précision","Chlamydial infection of genitourinary tract, unspecified","Diagnosis","N/A","ICD 10 - WHO:A56.2",,
"7c283d1c-808f-406d-9994-57857ee38366","Infection à Chlamydia de l'anus et du rectum","Chlamydial infection of anus and rectum","Diagnosis","N/A","ICD 10 - WHO:A56.3",,
"a0ebe97c-fbc2-4375-8776-5a03d5ef06c3","Infection à Chlamydia du pharynx","Chlamydial infection of pharynx","Diagnosis","N/A","ICD 10 - WHO:A56.4",,
"6a5bba8d-a905-46e6-bc1e-9e61a5c55718","Infection à Chlamydia transmise par voie sexuelle, autres localisations","Sexually transmitted chlamydial infection of other sites","Diagnosis","N/A","ICD 10 - WHO:A56.8",,
"49f801da-fa13-4889-b58a-fc48d64da371","Trichomonase uro-génitale","Urogenital trichomoniasis","Diagnosis","N/A","ICD 10 - WHO:A59.0",,
"5b82e1aa-9103-432a-87df-1b3fa15429e7","Autres localisations de trichomonase","Trichomoniasis of other sites","Diagnosis","N/A","ICD 10 - WHO:A59.8",,
"1905d902-fbe6-40e6-baa3-a2993d181d37","Trichomonase, sans précision","Trichomoniasis, unspecified","Diagnosis","N/A","ICD 10 - WHO:A59.9",,
"6f0f437c-1e07-45a4-9321-a7ce3f1cf9c0","Infection des organes génitaux et de l'appareil génito-urinaire par le virus de l'herpès","Herpesviral infection of genitalia and urogenital tract","Diagnosis","N/A","ICD 10 - WHO:A60.0",,
"658112fb-d427-4e2f-be62-fec8ec101b7f","Infection de la marge cutanée de l'anus et du rectum, par le virus de l'herpès","Herpesviral infection of perianal skin and rectum","Diagnosis","N/A","ICD 10 - WHO:A60.1",,
"0120bae2-a56a-4e6d-99fd-95e15baeb43e","Infection ano-génitale par le virus de l'herpès, sans précision","Anogenital herpesviral infection, unspecified","Diagnosis","N/A","ICD 10 - WHO:A60.9",,
"e103e6a2-9efd-411f-8581-3fa4ee02ecb8","Condylomes ano-génitaux (vénériens)","Anogenital (venereal) warts","Diagnosis","N/A","ICD 10 - WHO:A63.0",,
"59d80544-77bf-4884-b429-aa2c43e57879","Autres maladies précisées dont le mode de transmission est essentiellement sexuel","Other specified predominantly sexually transmitted diseases","Diagnosis","N/A","ICD 10 - WHO:A63.8",,
"db0b71c2-e429-4631-9b8f-7bd02f1bd16b","Lésions initiales du pian","Initial lesions of yaws","Diagnosis","N/A","ICD 10 - WHO:A66.0",,
"491d1e53-b067-4811-9014-87049708ba76","Papillomes multiples et pian plantaire humide (pian-crabe)","Multiple papillomata and wet crab yaws","Diagnosis","N/A","ICD 10 - WHO:A66.1",,
"7effed4c-645c-4d12-a49c-9d2588390e70","Autres lésions cutanées précoces du pian","Other early skin lesions of yaws","Diagnosis","N/A","ICD 10 - WHO:A66.2",,
"1a6cf035-591c-46cd-a31d-1a3563c636c7","Hyperkératose pianique","Hyperkeratosis of yaws","Diagnosis","N/A","ICD 10 - WHO:A66.3",,
"a9a9f27b-593d-4517-8793-6ab73d8cfe71","Gommes et ulcères pianiques","Gummata and ulcers of yaws","Diagnosis","N/A","ICD 10 - WHO:A66.4",,
"cd6e6b1a-dcf3-4964-8edd-7ee334130cb0","Gangosa","Gangosa","Diagnosis","N/A","ICD 10 - WHO:A66.5",,
"4ec5293b-9447-4290-bdd5-a0aff8652eda","Lésions ostéo-articulaires pianiques","Bone and joint lesions of yaws","Diagnosis","N/A","ICD 10 - WHO:A66.6",,
"a85e5537-8e43-4689-9324-a726369bdb0b","Autres manifestations du pian","Other manifestations of yaws","Diagnosis","N/A","ICD 10 - WHO:A66.7",,
"cf6e8eb1-a304-4722-b380-e10a087cbf02","Pian latent","Latent yaws","Diagnosis","N/A","ICD 10 - WHO:A66.8",,
"03bf8c88-599f-4a0f-923b-57a8b5b289de","Pian, sans précision","Yaws, unspecified","Diagnosis","N/A","ICD 10 - WHO:A66.9",,
"4f044744-eaf3-4080-8530-d1dd4354b6ec","Lésions initiales de la pinta","Primary lesions of pinta","Diagnosis","N/A","ICD 10 - WHO:A67.0",,
"858bfe4e-719f-4c59-a4e3-adad017cd637","Lésions intermédiaires de la pinta","Intermediate lesions of pinta","Diagnosis","N/A","ICD 10 - WHO:A67.1",,
"453205da-27bf-4322-ba0d-2d614e565365","Lésions tardives de la pinta","Late lesions of pinta","Diagnosis","N/A","ICD 10 - WHO:A67.2",,
"77219332-7ba7-4c06-81c3-e9b717d19f7d","Lésions mixtes de la pinta","Mixed lesions of pinta","Diagnosis","N/A","ICD 10 - WHO:A67.3",,
