uuid,Members,Answers,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,Normal high,Normal low,Units,Allow decimals,_version:1,_order:1180
fef9e76d-121a-4a3b-8de5-0c75d4bf8710,,,Vitamine D 25-hydroxy,Vitamine D 25-hydroxy,Vitamine D 25-hydroxy,Vitamine D 25-hydroxy,LabTest,Numeric,,,,,,
ea7b5691-f7fd-4a5d-a566-325b8280e084,,,OESTRADIOL,OESTRADIOL,OESTRADIOL,OESTRADIOL,LabTest,Text,,,,,,
8c1d011c-dc4a-409f-b5ee-657fd7926cce,,,Chlamydia trachomatis by PCR(RNA) MCRNA,Chlamydia trachomatis by PCR(RNA) MCRNA,Chlamydia trachomatis by PCR(RNA) MCRNA,Chlamydia trachomatis by PCR(RNA) MCRNA,LabTest,Text,,,,,,
d0607c6a-43e9-4420-8e6d-8b75f7fb2907,,,Neisseria gonorrhoeae par PCR (RNA) MGRNA,Neisseria gonorrhoeae by PCR (RNA) MGRNA,Neisseria gonorrhoeae par PCR (RNA) MGRNA,Neisseria gonorrhoeae by PCR (RNA) MGRNA,LabTest,Text,,,,,,
fe223ec3-e87b-4ec6-a77c-376e500a8e33,,,Bacterie (Cutané),Bacteria (Skin sample),Bacterie (Cutané),Bacteria (Skin sample),LabTest,Text,,,,,,
bcd9d6cb-8cff-4f0e-82e4-4869d291365a,,,Champignons (Cutané),Fungi (Skin sample),Champignons (Cutané),Fungi (Skin sample),LabTest,Text,,,,,,
5a16b4fd-a04e-4d90-a5e3-1ef8780f9b92,,,Mycobactéries atypiques (cutanée),Atypical Mycobacteria (Skin sample),Mycobactéries atypiques (cutanée),Atypical Mycobacteria (Skin sample),LabTest,Text,,,,,,
fbcc7255-70c9-47d2-a5f2-20cf9062c158,,,Autres Micro-organismes  (Cutané),Other Microorganisms (Skin sample),Autres Micro-organismes  (Cutané),Other Microorganisms (Skin sample),LabTest,Text,,,,,,
f4b5589e-5730-42d1-8325-c2354d098908,,,Scotch-Test,Scotch-Test,Scotch-Test,Scotch-Test,LabTest,Text,,,,,,
cf263e21-665a-4be0-a366-a4a5067ce743,,,Albumine de 24 Heures (Micro Albuminurie CPC),24 Hour Albumin (Micro Albuminurie CPC),Albumine de 24 Heures (Micro Albuminurie CPC),24 Hour Albumin (Micro Albuminurie CPC),LabTest,Text,30,0,mg/24H,,,
0fae0fd7-a8f7-4565-92a5-5bd560f75727,,,Vitamine D 250H,Vitamin D 250H,Vitamine D 250H,Vitamin D 250H,LabTest,Text,,,mg/24H,,,
3c1ab8c2-87eb-4eb3-af3c-8881df7cb267,,,Hemoparasites / Goutte Épaisse / HP,Hemoparasites / Rapid Malaria Test / HP,Hemoparasites / Goutte Épaisse / HP,Hemoparasites / Rapid Malaria Test / HP,LabTest,Text,,,,,,
dd672245-c9f8-4508-a583-69806c9051b4,,,Total IgE,Total IgE,Total IgE,Total IgE,LabTest,Numeric,100,0,IU/mL,,,
726fea38-ad8c-4580-b6d9-c2cef085765a,Total Leucocyte count;	Creatinine;Alanine Aminotransferase;Alanine Aminotransferase Test Date;Total Leucocyte count Test Date;RBC;RBC Test Date;Platelets;Platelets Test Date;Haemoglobin;Haemoglobin Test Date;Haematocrit;Haematocrit Test Date;MCV;MCV Test Date;MCH;MCH Test Date;MCHC;MCHC Test Date;Neutrophils;Neutrophils Test Date;Lymphocytes;Lymphocytes Test Date;Monocytes;Monocytes Test Date;Eosinophils;Eosinophils Test Date;Basophils;Basophils Test Date,,Bilan de Suivi HDJ (NFS SGPT Créat),HDJ Follow-Up Assessment (CBC ALT Creat),Bilan de Suivi HDJ (NFS SGPT Créat),HDJ Follow-Up Assessment (CBC ALT Creat),LabSet,N/A,,,,,,
6b43d455-6819-4e81-9863-0ccd3a8e0160,,Positive;Negative,Anticorps anti-VHC (sérologie),HCV antibody test,Anticorps anti-VHC (sérologie),HCV antibody test,LabTest,Coded,,,,,,
bc1fe242-0add-4c15-bb01-a731722ab6a2,,,Test de Paternite Enfant et Pere,Child and Father Paternity Test,Test de Paternite Enfant et Pere,Child and Father Paternity Test,LabTest,Text,,,,,,
b9370bd3-2610-4c02-8415-138f87b4e6e6,,,Test de Paternite Enfant et Pere avec Chaine de Garde,Child and Father Paternity Test with Chain of Custody,Test de Paternite Enfant et Pere avec Chaine de Garde,Child and Father Paternity Test with Chain of Custody,LabTest,Text,,,,,,
c1bb4fae-3d49-4fbe-91a1-51f7ae3038ff,,,Test de Paternite Enfant Mere et Pere,Mother and Father Child Paternity Test,Test de Paternite Enfant Mere et Pere,Mother and Father Child Paternity Test,LabTest,Text,,,,,,
305c22e6-051a-4457-bd1e-bbaab95ee912,,,Test de Paternite Enfant Mere et Pere avec Chaine de Garde,Mother and Father Child Paternity Test with Chain of Custody,Test de Paternite Enfant Mere et Pere avec Chaine de Garde,Mother and Father Child Paternity Test with Chain of Custody,LabTest,Text,,,,,,
1f87324d-1bdb-4b96-b6d8-3a97d9b216cf,,,Basophile (%),Basophile (%),Basophile (%),Basophile (%),Misc,Numeric,,,,,,
c4164ee8-d64c-4335-91f0-af72591e4973,,,Lymphocyte (%),Lymphocyte (%),Lymphocyte (%),Lymphocyte (%),Misc,Numeric,,,,,,
9c0a3a4b-ebfc-4b7b-8f13-02f3de51009f,,,Monocyte (%),Monocyte (%),Monocyte (%),Monocyte (%),Misc,Numeric,,,,,,
15ab6fb1-b606-45b4-8aa9-57ec8f7ac5b2,,,Coit interrompu,Interrupted Intercourse,Coit Interrompu,Interrupted Intercourse,Misc,N/A,,,,,,
d9629bf3-8092-48f1-8244-267f143a26e7,,,Masturbation,Masturbation,Masturbation,Masturbation,Misc,N/A,,,,,,
35d4dc17-0201-4c80-b1b1-ebc96f47fe5f,,,épais,Thick,épais,Thick,Misc,N/A,,,,,,
cae57f1d-2fa1-47fa-93f3-3c1204b0bd5f,,,Homogene,Homogeneous,Homogene,Homogeneous,Misc,N/A,,,,,,
534cb510-6a99-49ae-9115-b6195585dc52,,,Non Homogene,Non-homogeneous,Non Homogene,Non-homogeneous,Misc,N/A,,,,,,
a6efeb7c-fe53-4a18-864a-3939a1fdefa9,,,acre,Sharp,Non Homogene,acre,Misc,N/A,,,,,,
df5a2512-92a2-451a-823a-12a29fbd9011,,,Non Nauséabonde,Non-offensive,Non Nauséabonde,Non-offensive,Misc,N/A,,,,,,
84ab4dff-5d45-42cf-b1ad-357d1720131b,,,Jaunatre,Yellowish,Jaunatre,Yellowish,Misc,N/A,,,,,,
40f31601-691a-413f-86ff-7df6adde16c0,,,Opalescence,Opalescent,Opalescence,Opalescent,Misc,N/A,,,,,,
d28fde47-e9d6-4ec4-9c25-c533c29f10e9,,,Visqueux,Viscous,Visqueux,Viscous,Misc,N/A,,,,,,
c1f18641-f321-43f9-8d11-833cb46d3b7e,,,Non-visqueux,Non-viscous,Non-visqueux,Non-viscous,Misc,N/A,,,,,,
e05efb75-e857-48e7-b2c0-d2808ce158ed,,,pH,pH,pH,pH,LabTest,N/A,8,7.2,,,,
aea442e8-8b36-4263-955c-ef5015f77e76,,,Volume,Volume,Volume,Volume,LabTest,N/A,6,1.5,ml,,, Liquefaction Time (< 60 minutes)
d26a80b0-3bf2-4063-a0d9-12b9a72a91a6,,,Temps de liquefaction,Liquefaction Time,Temps de liquefaction,Liquefaction Time,LabTest,N/A,60,,minutes,,,
0305a2f1-cc6c-441d-bd57-1e601e358a22,,,Temps entre l'éjaculation et début d'analyse,Time between ejaculation and the start of analysis,Temps entre l'éjaculation et début d'analyse,Time between ejaculation and the start of analysis,LabTest,N/A,,,,,,
075c25a7-bc4b-413a-a7d7-452ca7bb7c1b,,,Tete Effilée ou allongée,Tapered or elongated head,Tete Effilée ou allongée,Tapered or elongated head,Misc,N/A,,,,,,
c0193295-cc67-43d8-835c-44e35cd508bd,,,Tete Amincie,Thinned head,Tete Amincie,Thinned head,Misc,N/A,,,,,,
afea3a50-7061-4f96-9678-f43269ec4feb,,,Tete Microcéphalé,Microcephalic head,Tete Microcéphalé,Microcephalic head,Misc,N/A,,,,,,
8e463397-d3aa-4194-8444-bcaa74943a2f,,,Tete Dupliquée,Duplicated head,Tete Dupliquée,Duplicated head,Misc,N/A,,,,,,
ad0e3d13-1ff7-48af-bb08-5d856b58c187,,,Tete Binuclée,Binucleated head,Tete Binuclée,Binucleated head,Misc,N/A,,,,,,
8ae952a3-2c2e-4cc7-9841-7c99c21f1adb,,,Tete Irregulier,Irregular head,Tete Irregulier,Irregular head,Misc,N/A,,,,,,
b8219758-a6fe-407f-80ee-4c3036dc1f21,,,Tete acéphale,Acephalic head,Tete acéphale,Acephalic head,Misc,N/A,,,,,,
d465d949-ec4d-435f-b285-cbedebeba4d6,,,Tete Acrosome (Malformation ou absent),Acrosome head (Malformation or absent),Tete Acrosome (Malformation ou absent),Acrosome head (Malformation or absent),Misc,N/A,,,,,,
8d15a770-b0a2-4b33-a2a3-ac69b4c1af2e,,,Tete en lyse,Lytic head,Tete en lyse,Lytic head,Misc,N/A,,,,,,
4f3c1a43-807e-41a9-a78d-c85eea00e215,,Tapered or elongated head;Thinned head;Microcephalic head;Duplicated head;Binucleated head;Irregular head;Acephalic head;Acrosome head (Malformation or absent);Lytic head,"Spermocytogramme, forme atypiques, Tete ","Spermiogram, Atypical Forms, Head","Spermocytogramme, forme atypiques, Tete ","Spermiogram, Atypical Forms, Head",LabTest,Coded,,,,,,
74ccef05-0252-4c61-89ac-02ece6a605f9,,,Reste du Cytoplame,Remainder of the cytoplasm,Reste du Cytoplame,Remainder of the cytoplasm,Misc,N/A,,,,,,
16a8d238-e025-47e9-b5ff-48d94caf3730,,,Angulation,Angulation,Angulation,Angulation,Misc,N/A,,,,,,
0eb8542f-73cd-4957-8991-360119fadf08,,Remainder of the cytoplasm;Angulation,"Spermocytogramme, forme atypiques,Pièce Intermediare","Spermiogram, Atypical Forms, Intermediate Piece","Spermocytogramme, forme atypiques,Pièce Intermediare","Spermiogram, Atypical Forms, Intermediate Piece",LabTest,Coded,,,,,,
29039f8a-b5f1-4337-8628-594424e5ade5,,,Ecoulée,Coiled,Ecoulée,Coiled,Misc,N/A,,,,,,
ce6f1dc3-8eb0-469d-a069-433765781ba6,,,Enfoulée,Folded,Enfoulée,Folded,Misc,N/A,,,,,,
3ae98304-bf90-4d2c-b009-05a98134c9d4,,,Doublée,Doubled,Doublée,Doubled,Misc,N/A,,,,,,
23b42f09-18e3-4d32-8b53-41352436e6b6,,Coiled;Folded;Doubled;Absent,"Spermocytogramme, forme atypiques,Flagelle","Spermiogram, Atypical Forms, Tail","Spermocytogramme, forme atypiques,Flagelle","Spermiogram, Atypical Forms, Tail",LabTest,Coded,,,,,,
53ddc5c7-2687-4f23-9b4d-37066e6f4804,,,"Spermocytogramme, forme atypiques,IAM","Spermiogram, Atypical Forms, IAM","Spermocytogramme, forme atypiques,IAM","Spermiogram, Atypical Forms, IAM",LabTest,N/A,16,,,,,
1570b458-479a-46ac-9324-cb6e0be6a7aa,,Interrupted Intercourse;Masturbation;Other,Methode de collection,Collection Method,Methode de collection,Collection Method,LabTest,Coded,,,,,,
b83d6cb7-5c50-4c6e-ba42-5af32c11c701,,Thick;Homogeneous,Aspect,Appearance,Aspect,Appearance,LabTest,Coded,,,,,,
5969cf22-f8be-444e-9f92-df390fcd3ef2,,,Durée abstinence (jrs),Abstinence Period (days),Durée abstinence (jrs),Abstinence Period (days),LabTest,Numeric,5,3,days,,,
8e568578-3df8-4940-b949-ac6110f86641,,Opalescent;Yellowish,couleur,Color,Couleur,Color,LabTest,Coded,,,,,,
a9dc28aa-ae55-4455-a6a8-44fbce244048,,Homogeneous;Non-homogeneous,Aspect après liquefaction,Appearance after liquefaction,Aspect après liquefaction,Appearance after liquefaction,LabTest,Coded,,,,,,
5291698b-65bc-469e-b730-688813ffd9da,,Sharp;Non-offensive,Odeur,Odor,Odeur,Odor,LabTest,Coded,,,,,,
620ed40f-9ee6-4ce5-9736-0cab2b8610f5,,,"Taux Spermatozoide Mobile, Apres Emission, Mobilité Normale","After Emission, Normal Mobility","Taux Spermatozoide Mobile, Apres Emission, Mobilité Normale","After Emission, Normal Mobility",LabTest,N/A,,40,%,,,
ee8d5e91-3dcd-4b80-b339-e4a3dd4ff4a0,,,"Taux Spermatozoide Mobile, Apres Emission, Mobilité dininuelle","Sperm Mobile Rate, After Emission, Progressive Mobility","Taux Spermatozoide Mobile, Apres Emission, Mobilité dininuelle","Sperm Mobile Rate, After Emission, Progressive Mobility",LabTest,N/A,,,%,,,
846a4ba6-ae77-458a-9239-698f4cce12f6,,,"Taux Spermatozoide Mobile, Apres Emission, Immobile","Sperm Mobile Rate, After Emission, Immotile","Taux Spermatozoide Mobile, Apres Emission, Immobile","Sperm Mobile Rate, After Emission, Immotile",LabTest,N/A,,,%,,,
ecb00227-bc93-406f-8ce3-fe56f69b95ce,,,"Taux Spermatozoide Mobile, Vitalité, Après 1h","Sperm Mobile Rate, Vitality, After 1 hour","Taux Spermatozoide Mobile, Vitalité, Après 1h","Sperm Mobile Rate, Vitality, After 1 hour",LabTest,N/A,,60,%,,,
472aade0-4972-476a-80b1-0357111efdaa,,,"Taux Spermatozoide Mobile, Vitalité, Après 3h","Sperm Mobile Rate, Vitality, After 3 hours","Taux Spermatozoide Mobile, Vitalité, Après 3h","Sperm Mobile Rate, Vitality, After 3 hours",LabTest,N/A,,,%,,,
129a6254-514f-4244-b6a2-21a5929f5d38,,,"Taux Spermatozoide Mobile, Vitalité, Après 24h","Sperm Mobile Rate, Vitality, After 24 hours","Taux Spermatozoide Mobile, Vitalité, Après 24h","Sperm Mobile Rate, Vitality, After 24 hours",LabTest,N/A,,,%,,,
3391695e-8513-4254-8c64-8e03b3f156bd,,,"Taux Spermatozoide Mobile, agglutination","Sperm Mobile Rate, agglutination","Taux Spermatozoide Mobile, agglutination","Sperm Mobile Rate, agglutination",LabTest,Text,,,%,,,
1258c42c-be80-4636-bf99-8a07bf52b9ab,,,"Taux Spermatozoide, Par mm3","Sperm Count, Per mm3","Taux Spermatozoide, Par mm3","Sperm Count, Per mm3",LabTest,N/A,120000,60000,,,,
68370f8b-d784-465d-8988-9f884262ca19,,,"Taux Spermatozoide, Par ml","Sperm Count, Per ml","Taux Spermatozoide, Par ml","Sperm Count, Per ml",LabTest,N/A,,20000000,,,,
552240cf-b2a2-4929-aca9-0639bedf0812,,,"Taux Spermatozoide, Par Ejaculation","Sperm Count, Per Ejaculation","Taux Spermatozoide, Par Ejaculation","Sperm Count, Per Ejaculation",LabTest,N/A,,80000000,,,,
aa38306c-7da7-4af7-975c-eaa0625426df,,,"Taux Spermatozoide, Autres éléments, Leucocyte par","Sperm Count, Other Elements, Leukocytes per","Taux Spermatozoide, Autres éléments, Leucocyte par","Sperm Count, Other Elements, Leukocytes per",LabTest,N/A,1000000,,,,,
36a479c6-60a5-4e17-bed1-d1460f586644,,,"Taux Spermatozoide, Autres éléments, Cellules rondes (Cellule de sertolie) par","Sperm Count, Other Elements, Round Cells (Sertoli Cells) per","Taux Spermatozoide, Autres éléments, Cellules rondes (Cellule de sertolie) par","Sperm Count, Other Elements, Round Cells (Sertoli Cells) per",LabTest,N/A,5000000,,ml,,,
795cae80-d4d6-4ba6-83f8-87055d195b12,,,"Taux Spermatozoide, Autres éléments, Hématies par (ml)","Sperm Count, Other Elements, Red Blood Cells (ml)","Taux Spermatozoide, Autres éléments, Hématies par (ml)","Sperm Count, Other Elements, Red Blood Cells (ml)",LabTest,N/A,,,ml,,,
3d8ab592-2d57-4fe8-9559-49de8ffe1488,,,"Spermocytogramme, forme typique","Spermiogram, Typical Form","Spermocytogramme, forme typique","Spermiogram, Typical Form",LabTest,N/A,,15,%,,,
8166ade3-0060-479f-a77e-06aac0c853cc,Collection Method;Abstinence Period (days);Color;pH;Volume;Viscosity;Liquefaction Time;Appearance After Liquefaction;Time between ejaculation and the start of analysis;Odor;620ed40f-9ee6-4ce5-9736-0cab2b8610f5;ee8d5e91-3dcd-4b80-b339-e4a3dd4ff4a0;4f3c1a43-807e-41a9-a78d-c85eea00e215;23b42f09-18e3-4d32-8b53-41352436e6b6;846a4ba6-ae77-458a-9239-698f4cce12f6;0eb8542f-73cd-4957-8991-360119fadf08;ecb00227-bc93-406f-8ce3-fe56f69b95ce;472aade0-4972-476a-80b1-0357111efdaa;129a6254-514f-4244-b6a2-21a5929f5d38;3391695e-8513-4254-8c64-8e03b3f156bd;1258c42c-be80-4636-bf99-8a07bf52b9ab;68370f8b-d784-465d-8988-9f884262ca19;552240cf-b2a2-4929-aca9-0639bedf0812;aa38306c-7da7-4af7-975c-eaa0625426df;36a479c6-60a5-4e17-bed1-d1460f586644;795cae80-d4d6-4ba6-83f8-87055d195b12;3d8ab592-2d57-4fe8-9559-49de8ffe1488;53ddc5c7-2687-4f23-9b4d-37066e6f4804,,Spermocytogramme,Spermocytogram,Spermocytogramme,Spermocytogram,LabSet,N/A,,,,,,
6ae0e78b-3178-4e4c-bfe6-6a4cce70a5d5,Bacteria (Skin sample);Fungi (Skin sample);Atypical Mycobacteria (Skin sample);Other Microorganisms (Skin sample),,SKIN SAMPLE,SKIN SAMPLE,SKIN SAMPLE,SKIN SAMPLE,LabSet,N/A,,,,,,
41dd958d-0064-4ae4-97d3-dd9b9ebacc0b,Protein (CSF);Protein (CSF) Test Date;Glucose (CSF);Glucose (CSF) Test Date;LDH,,Ascite Fluid + ATB,Ascite Fluid + ATB,Ascite Fluid + ATB,Ascite Fluid + ATB,LabSet,N/A,,,,,,
de727aa1-d17b-4fc1-98a9-bd78cf54764a,Total Leucocyte count;Sputum excudates Gram + bacilli;Sputum excudates Gram - bacilli;	Sputum excudates Gram + cocci;Sputum excudates Gram - cocci;Stool Culture Gram;Stool Culture Antibiogram;Levures;RBC,,PREL. GORGE + ANTIBIOG.,Throat Swap + AntibioG Collection,PREL. GORGE + ANTIBIOG.,Throat Swap + AntibioG Collection,LabSet,N/A,,,,,,
eca44cb1-d61d-4a6d-93b5-b120f536a140,Total Leucocyte count;Sputum excudates Gram + bacilli;Sputum excudates Gram - bacilli;Sputum excudates Gram - cocci;Sputum excudates Gram + cocci;Stool Culture Gram;Stool Culture Antibiogram;RBC;Levures;Epithelial Cells,,Spermoculture + ATB,Spermoculture + ATB,Spermoculture + ATB,Spermoculture + ATB,LabSet,N/A,,,,,,
7e9c5149-d9d5-4f39-887f-d87199bf5baf,Protein (CSF);Protein (CSF) Test Date;Glucose (CSF);Glucose (CSF) Test Date;LDH;Sodium;Sodium;Sodium Test Date;Potassium;Potassium Test Date;Magnésium;Magnesium Test Date;Calcium;Calcium Test Date;Chloride; Chloride Test Date;Aspartate Aminotransferase;Aspartate Aminotransferase Test Date;Alanine Aminotransferase;Alanine Aminotransferase Test Date;Alanine Aminophosphatase;Alanine Aminophosphatase Test Date;Amylase;Amylase Test Date;Direct or conjugate Bilirubin;Direct or conjugate Bilirubin Test Date;Total Bilirubin;Total Bilirubin Test Date,,Ascite-Chemistry,Ascite-Chemistry,Ascite-Chemistry,Ascite-Chemistry,LabSet,N/A,,,,,,
41fc54e5-3e7e-4c9c-91c4-8bd4b8cf45e8,Albumine;Sugar (CSF),,Albumin/Sugar,Albumin/Sugar,Albumin/Sugar,Albumin/Sugar,LabSet,N/A,,,,,,
4ec1b0b8-a6b6-4ca7-b583-fe180805fb40,Typhoid fever rapid test;Urethral smear Leucocytes (WBC);Nitrates (Urine);Urobilinogen (Urine);pH (Urine);RBCs (Urine);Total Bilirubin;Total Bilirubin Test Date;Ascorbic Acid - Vitamin C (Urine);Ketone (Urine);Glycosuria (Urine),,CPN2 (Serologie Toxoplasmose Tdr Palu Ac Anti Hcv Bandelettes Urinaires),ANC2 (TOXOPLASMOSIS SEROLOGY RDT MALARIA AC ANTI HCV URINARY STRIPS),CPN2 (Serologie Toxoplasmose Tdr Palu Ac Anti Hcv Bandelettes Urinaires),ANC2 (TOXOPLASMOSIS SEROLOGY RDT MALARIA AC ANTI HCV URINARY STRIPS),LabSet,N/A,,,,,,
744b8f9f-3340-499f-a795-3bed18acd959,TPHA;HBs Antigen;Total Leucocyte count;Neutrophils;Eosinophils;Eosinophils (%);Lymphocytes;Basophils;Monocytes;RBC;Haemoglobin;Haematocrit;MCV;MCH;MCHC;Platelets;RDW-CV;RDW-SD;Mean Platelet Volume (MPV);Platelet Distribution Width (PDW);Platelet Crit (PCT);Platelet-Large Cell Ratio (P-LCR);Platelet Large Cell Count (P-LCC);Urethral smear Leucocytes (WBC);Nitrates (Urine);Urobilinogen (Urine);Proteinuria;pH (Urine);	RBCs (Urine);Total Bilirubin;Total Bilirubin Test Date;Ascorbic Acid - Vitamin C (Urine);Ketone (Urine);	Glycosuria (Urine);Neutrophile (%);Basophile (%);Lymphocyte (%);Monocyte (%),,CPN1 (TPHA AGHBS NFS Bandelettes Urinaires),ANC 1 (TPHA AGHBS NFS Urine Analyse),CPN1 (TPHA AGHBS NFS Bandelettes Urinaires),ANC 1 (TPHA AGHBS NFS Urine Analyse),LabSet,N/A,,,,,,
88e562f5-51ab-4acd-ad65-8fc3e4984978,Glucose-6-phosphate dehydrogenase;Total Leucocyte count;Neutrophils;Eosinophils;Eosinophils (%);Lymphocytes;Basophils;Monocytes;RBC;Haemoglobin;Haematocrit;MCV;MCH;MCHC;Platelets;RDW-CV;RDW-SD;Mean Platelet Volume (MPV);Platelet Distribution Width (PDW);Platelet Crit (PCT);Platelet-Large Cell Ratio (P-LCR);Platelet Large Cell Count (P-LCC);Urethral smear Leucocytes (WBC);Nitrates (Urine);Urobilinogen (Urine);Proteinuria;pH (Urine);RBCs (Urine);Total Bilirubin;Total Bilirubin Test Date;Ascorbic Acid - Vitamin C (Urine);Ketone (Urine);	Glycosuria (Urine),,G6PD + NFS,G6PD + NFS,G6PD + NFS,G6PD + NFS,LabSet,N/A,,,,,,
50ff466f-f5f9-4eec-aeda-d9878f9df19c,Glucose (CSF);Glucose (CSF) Test Date;DEXTRO (NN);Fasting blood glucose,,Glucose/Glycemia Dextro (NN),Glucose/Glycemia Dextro (NN),Glucose/Glycemia Dextro (NN),Glucose/Glycemia Dextro (NN),LabSet,N/A,,,,,,
850a75ca-6f34-4c07-adb3-b1aa751656cf,Bleeding time;APTT (Test) (Serum);APTT (Control) (Serum),,Bleeding Time+TC,Bleeding Time+TC,Bleeding Time+TC,Bleeding Time+TC,LabSet,N/A,,,,,,
ec863e83-b435-46fa-902d-b6468241552a,Prothrombin Time (Control) (Serum);Prothrombin Time (Test) (Serum);INR Ratio (Serum);Cephalin-Kaolin time;Cephalin-Kaolin time Test Date,,TP-TCK,TP-TCK,TP-TCK,TP-TCK,LabSet,N/A,,,,,,
f8ba4049-65ad-41d9-9d60-196f3fb848e5,Cortisol (plasma) 8 AM;Cortisol (plasma) 4 PM;	OESTRADIOL,,CORTISOL,CORTISOL,CORTISOL,CORTISOL,LabSet,N/A,,,,,,
94233727-60f2-41fb-bac8-e02de224cfe4,Serum HCG (Pregnancy test);Alanine Aminotransferase;Alanine Aminotransferase Test Date;Creatinine (urine);HBs Antigen;HVC antibodies;HCV antibody test;HVC antibodies;1st Test / Determine;1st Test / Determine Test Date;2nd Test / Oraquick or KHB;2nd Test / Oraquick or KHB Test Date;Retest 1;2nd Test / Oraquick or KHB Test Date;Retest 1;Retest 1 Test Date;Retest 2;Retest 2 Test Date,,AES SEROLOGY,AES SEROLOGY,AES SEROLOGY,AES SEROLOGY,LabSet,N/A,,,,,,
5baf87ac-4c34-43a2-97d6-82ecdeb7c711,RBC;Total Leucocyte count;Haemoglobin;Platelets,,Frottis Sanguin,Blood Film,Frottis Sanguin,Blood Film,LabSet,N/A,,,,,,
1b9d924f-2f19-47bd-bafb-68fc1143ced6,Neutrophils;Lymphocytes;Monocytes;Eosinophils;Basophils,,Numération globules blancs (Diff),WBC (Diff count),Numération globules blancs (Diff),WBC (Diff count),LabSet,N/A,,,,,,
e06f4aab-c147-442c-8878-b8e8aa56c2e1,MCV;MCH;MCHC,,Indices érythrocytaires,Red Cell Indices,Indices érythrocytaires,Red Cell Indices,LabSet,N/A,,,,,,
429775d5-a1ca-4972-ba8a-f659fa763368,INR;Prothrombin time (PT);Thrombin Time;APTT test;Cephalin-Kaolin time;Cephalin-Kaolin time Test Date,,TP – INR,Clotting Time (TP – INR),TP – INR,Clotting Time (TP – INR),LabSet,N/A,,,,,,
36540bdd-4761-473e-9e14-24038f965f88,Sodium;Sodium Test Date;Potassium;Potassium Test Date;Magnésium;Magnesium Test Date;Calcium;Chloride;Aspartate Aminotransferase;Aspartate Aminotransferase Test Date;Alanine Aminotransferase;Alanine Aminotransferase Test Date;Alanine Aminophosphatase;Alanine Aminophosphatase Test Date;Amylase;Amylase Test Date;Total Bilirubin;Total Bilirubin Test Date;Direct or conjugate Bilirubin;Direct or conjugate Bilirubin Test Date,,Toute la Chimie,All Chemistry,Toute la Chimie,All Chemistry,LabSet,N/A,,,,,,
1f610e5b-55af-4ba2-884b-8d3f0ff7b041,Urethral smear Leucocytes (WBC);Nitrates (Urine);Urobilinogen (Urine);Proteinuria;pH (Urine);RBCs (Urine);Total Bilirubin;Total Bilirubin Test Date;Ascorbic Acid - Vitamin C (Urine);Ketone (Urine);Glycosuria (Urine),,Bandelette Urinaire (BU),Urine Analyse,Bandelette Urinaire (BU),Urine Analyse,LabSet,N/A,,,,,,
38e72641-cfd9-4c17-9f42-3b083bd33b0d,Toxoplasmosis;Rubella;Chlamydia;Herpes simplex virus (HSV),,TORCH,TORCH,TORCH,TORCH,LabSet,N/A,,,,,,
e96a82fa-d349-4de8-bc03-9117145099fd,Herpes Simplex Virus type 1 - IgG;Herpes Simplex Virus type 1 - IgM;Herpes Simplex Virus type 2 - IgG;Herpes Simplex Virus type 2 - IgM,,Herpes Simplex Virus (HSV) Panel,Herpes Simplex Virus (HSV) Panel,Herpes Simplex Virus (HSV) Panel,Herpes Simplex Virus (HSV) Panel,LabSet,N/A,,,,,,
7479640d-b96d-442c-be05-542bcd009a65,CSF parasitology;CSF parasitology Test Date;Coprology;Coprology Test Date;Rapid Diagnosis Malaria Test;Rapid Diagnosis Malaria Test Test Date;Malaria Test (GE);Malaria Test (GE) Test Date;Skin snip test;Skin snip test Test Date;Filaria Test (Blood);Trypanosoma Test,,Département de Parasitologie,Parasitology Dept Form,Département de Parasitologie,Parasitology Dept,Misc,N/A,,,,,,
65fa038c-77ac-4340-98a8-e17bca5ab305,Vaginal Cervical smear;Urethral smear;Cyto Bacteriological examination of urine;Cyto Bacterial exam of urine Antibiogram S.I.R;Urine Sediments;Cerebro-spinal fluid;Puncture liquid;Sputum excudates antibiogram;Blood (Culture);Culture (Stool);PUS culture;Mycoplasma;Protein (CSF);Protein (CSF) Test Date; Glucose (CSF);Glucose (CSF) Test Date;Sodium;Sodium Test Date;Potassium;Potassium Test Date;Ascite-Chemistry,,Département de bactériologie,Bacteriology Dept Form,Département de bactériologie,Bacteriology Dept,Misc,N/A,,,,,,
